"m.z" "r.t" "p.value" "t.score"
91.00367 9.096 0.2406029513 -0.0586948895
195.05086 2.523 0.2406029513 0.0543863951
205.10695 10.206 0.2461264051 -0.0886721282
415.54919 1.007 0.2461264051 0.1314145138
691.06024 9.046 0.2461264051 -0.0397134515
159.07629 1.01 0.2442754629 0.0670192499
344.22801 9.105 0.2461264051 -0.0028780587
204.05581 1.036 0.2479871563 0.0916055756
131.08142 4.505 0.2498577297 0.0729095873
191.10249 10.256 0.2498577297 -0.0095253105
427.09502 6.181 0.2498577297 -0.1603249177
194.92729 4.977 0.2517381380 -0.0488915717
233.12847 10.953 0.2517381380 0.2085670433
171.14906 0.951 0.2517381380 -0.1241347319
96.96958 2.479 0.2536283937 -0.0883553271
319.20160 9.052 0.2536283937 0.0349919812
111.02014 10.424 0.2555285090 0.0488463516
263.12129 11.682 0.2555285090 0.0000000000
132.10186 1.065 0.2593583647 0.0931679774
157.06169 4.523 0.2593583647 -0.1015506961
225.93234 3.726 0.2612881276 -0.0506664116
248.96050 0.661 0.2612881276 -0.0495595144
191.08147 10.173 0.2612881276 -0.0395263184
75.00862 7.446 0.2632277950 -0.0668284091
305.09646 11.916 0.2632277950 -0.0698243111
147.07643 0.914 0.2651773772 0.0892021879
524.15241 10.436 0.2671368841 0.0227143928
175.11892 1.026 0.2671368841 -0.0022341627
477.00025 10.29 0.2691063254 0.0375475630
311.00019 10.587 0.2691063254 0.0425180796
106.04982 0.84 0.2691063254 0.0453284903
116.07055 0.913 0.2691063254 0.0797656998
255.82195 4.296 0.2691063254 -0.0425757222
325.20100 11.795 0.2710857104 -0.0107441352
219.13381 10.095 0.2710857104 0.0752950123
328.16675 10.866 0.2730750479 -0.0018163138
134.89444 9.219 0.2750743465 -0.0540567108
379.17993 11.998 0.2750743465 -0.0655465969
166.05314 0.939 0.2750743465 0.0182034919
549.21370 9.63 0.2770836142 0.1968391961
81.52049 1.948 0.2770836142 -0.1451396226
176.12800 11.055 0.2770836142 0.0591493282
146.96129 2.582 0.2791028590 -0.1034887410
329.08807 11.946 0.2791028590 0.0318810562
158.11745 10.092 0.2791028590 0.0844163945
228.12846 0.972 0.2811320881 -0.0058343057
181.05831 4.499 0.2811320881 0.2698327590
220.14418 9.691 0.2831713087 0.0269292173
316.94798 0.643 0.2831713087 -0.0561932647
231.93157 9.376 0.2831713087 0.0468870010
101.02432 0.988 0.2852205272 0.0579090414
146.06332 5.783 0.2852205272 0.1396166955
315.04155 8.621 0.2852205272 0.0633814903
231.93167 11.489 0.2872797501 0.0353061254
486.24869 9.759 0.2872797501 -0.0714427056
344.22784 9.107 0.2893489831 0.0009282358
149.11722 7.029 0.2914282317 0.0238455095
118.06085 1.015 0.2914282317 -0.0022182494
175.10759 1.012 0.2914282317 -0.0838444201
183.11264 6.732 0.2935175011 0.1467436023
239.12775 12.444 0.2935175011 -0.0737615877
421.16730 12.055 0.2956167958 0.0202719572
229.11827 0.988 0.2956167958 0.1129305905
111.02019 7.619 0.2977261203 -0.0562173380
195.12266 6.237 0.2977261203 0.0057641678
307.16514 10.397 0.2998454784 0.0504633524
272.95899 0.639 0.3041143090 0.0473058075
114.06612 1.012 0.3041143090 -0.0109576749
91.05396 9.695 0.3041143090 0.0177702726
783.81581 0.699 0.3062637874 -0.0762777380
207.01410 0.908 0.3062637874 -0.0599718018
377.91455 5.802 0.3062637874 -0.0396408876
119.52785 7.619 0.3084233109 0.1343085415
332.24300 9.924 0.3105928816 0.0427645271
315.04161 9.833 0.3105928816 0.0499447340
259.18052 10.234 0.3105928816 -0.2308261132
137.04578 8.857 0.3127725008 -0.0140563749
379.28156 0.626 0.3127725008 0.0181439079
208.10014 4.098 0.3127725008 0.0030072328
289.06771 9.654 0.3149621697 -0.0373123147
200.23726 9.743 0.3149621697 -0.0246415804
80.97482 3.003 0.3149621697 0.0161962988
167.09123 2.306 0.3149621697 -0.0085728261
217.06176 9.907 0.3215914787 -0.1957980988
502.85944 1.678 0.3215914787 0.1085328986
168.12290 3.516 0.3283112328 0.0157404892
235.96117 3.8 0.3328412984 0.0837701912
205.08172 2.444 0.3305712440 0.1497160353
220.11785 6.676 0.3193716586 0.1405239888
223.11742 8.987 0.3238213485 -1.8944213646
