"m.z" "r.t" "p.value" "t.score"
232.15429 4.856 0.1072674706 -0.1458202586
145.07600 10.718 0.1072674706 0.0584579112
419.04828 1.448 0.1086496650 -0.2433560667
293.09537 12.356 0.1100701602 -0.0490489709
175.05762 0.989 0.1100701602 0.0634816390
690.50885 12.897 0.1100701602 0.1419571120
297.98564 9.851 0.1100701602 -0.0419967347
238.09924 7.85 0.1100701602 -0.0143847298
258.12554 8.709 0.1129290944 -0.0284840455
245.21099 11.725 0.1129290944 -0.0689279702
203.00457 1.459 0.1145819005 -0.1335147806
314.18103 9.221 0.1158449161 -0.1751539333
180.13815 10.712 0.1158449161 -0.0952256122
441.19742 11.281 0.1176399201 0.0709620574
707.35472 0.668 0.1176399201 -0.0453283857
199.03354 0.882 0.1176399201 0.0502860139
419.14191 9.659 0.1176399201 -0.1216415361
440.02592 5.068 0.1176399201 0.0353321928
793.31830 11.544 0.1218497667 -0.0442957725
145.07600 11.109 0.1218497667 0.0463514260
126.97134 0.92 0.1249400525 0.0691190620
279.18024 10.347 0.1249400525 -0.0070881624
133.09701 9.684 0.1249400525 -0.0927438310
210.13340 6.021 0.1249400525 -0.0491546090
161.96956 5.914 0.1249400525 -0.0341353353
314.18100 9.212 0.1249400525 -0.1691763348
117.09095 7.027 0.1249400525 -0.0044651877
217.06176 9.907 0.1239432866 -0.1879947692
356.24298 12.717 0.1249400525 -0.0495600062
310.11444 1.452 0.1239432866 0.0551125140
177.11198 6.256 0.1249400525 -0.0434690115
272.07651 7.249 0.1249400525 -0.0363979249
401.15295 10.707 0.1280897390 -0.0344209275
98.98413 2.329 0.1280897390 0.0622261889
128.04539 9.945 0.1280897390 0.0598312761
91.00367 9.096 0.1305010367 -0.0287576937
195.99212 3.004 0.1305010367 -0.0770004377
146.08105 6.033 0.1312994379 0.1215397768
780.21894 9.092 0.1312994379 -0.0227679932
421.20432 9.899 0.1345697533 -0.0526478543
379.17993 11.998 0.1345697533 0.1033982128
302.06729 10.869 0.1345697533 -0.0649196510
663.43469 12.755 0.1345697533 0.2259436113
314.18103 9.232 0.1379012815 -0.1756614288
289.06771 9.654 0.1408264539 -0.1571065705
548.29046 12.305 0.1412946105 0.1905690925
432.14178 9.674 0.1412946105 -0.0216798965
324.09111 12.039 0.1408264539 0.0802018611
115.07521 4.193 0.1412946105 0.1305370110
117.08494 1.011 0.1412946105 0.0238854525
309.11905 9.619 0.1408264539 0.0398939364
612.88161 0.614 0.1447503195 -0.0441198283
415.25378 9.765 0.1447503195 -0.0238585352
396.45639 11.969 0.1482689788 -0.0377215731
279.13378 10.427 0.1482689788 -0.1058625303
178.05854 1.363 0.1518511492 0.2016187941
73.07600 9.618 0.1554973812 -0.1200523948
126.97144 0.943 0.1554973812 0.0683271633
493.13580 8.792 0.1554973812 -0.1169382626
608.38342 11.87 0.1554973812 0.0795094058
418.16272 8.633 0.1554973812 -0.0017308813
81.52054 0.787 0.1592082155 0.1313604719
466.81659 1.86 0.1593820709 -0.0530639763
187.99651 0.829 0.1633007409 -0.1275508352
430.36731 0.756 0.1629841818 0.0345885816
223.11742 8.987 0.1629841818 -0.0334016795
324.19171 10.394 0.1668257985 0.1281305531
372.25923 10.504 0.1668257985 0.0208744678
509.38014 12.432 0.1668257985 0.0242319808
200.07224 9.616 0.1668257985 -0.0811117598
128.04530 10.421 0.1668257985 0.0728417097
344.22801 9.105 0.1707335727 -0.0025346861
285.97708 9.15 0.1713503035 0.1698526988
344.22784 9.107 0.1707335727 -0.0056356847
316.94798 0.643 0.1713503035 -0.0330918833
401.24885 9.151 0.1707335727 0.1005128022
390.87042 6.254 0.1713503035 0.1736504377
318.05966 8.714 0.1707335727 -0.0140542836
225.04926 4.79 0.1754823057 -0.1906228247
267.17197 12.682 0.1787495613 0.1218852841
239.12775 12.444 0.1787495613 -0.1063318738
246.04396 9.126 0.1796865047 -0.0116047135
102.95662 5.572 0.1796865047 -0.0269754277
349.24438 10.041 0.1828587281 0.1297666982
331.17529 11.712 0.1828587281 -0.0391711844
445.11963 12.49 0.1828587281 -0.0895335853
228.12846 0.972 0.1828587281 0.0162270010
422.92822 10.675 0.1828587281 0.0666361518
231.07733 11.943 0.1839634192 0.0751927810
761.58417 12.508 0.1870359566 0.0000000000
191.08138 10.787 0.1870359566 -0.0219307775
454.24306 9.525 0.1870359566 -0.0133533479
372.25891 11.165 0.1870359566 -0.0644094186
311.12905 0.991 0.1883135522 0.1915884967
282.11969 8.251 0.1912816895 0.0077225149
104.10691 0.751 0.1912816895 0.0940159405
235.96117 3.8 0.1912816895 -0.0363793181
