"m.z" "r.t" "p.value" "t.score"
245.09525 8.796 0.0099477955 0.1901164391
298.05252 1.172 0.0101850801 0.0920716608
147.11266 1.298 0.0104273906 0.1288722215
219.96644 7.563 0.0104273906 0.0955790678
190.92833 2.326 0.0106048400 -0.1388180668
204.15923 8.684 0.0106748169 0.0304154752
104.07053 0.875 0.0106748169 0.1898317287
313.01459 8.756 0.0106748169 0.0587515430
375.16199 11.717 0.0109274501 0.0419335491
215.86845 7.975 0.0113958033 -0.1233298456
187.07130 10.882 0.0114487086 0.0914020494
98.98413 2.329 0.0117175222 0.1033555999
180.97290 1.07 0.0119517933 -0.1354773634
225.07557 11.622 0.0119919200 0.0472699554
569.26508 11.514 0.0122387043 -0.0877366088
190.92841 8.648 0.0125317011 -0.0616021162
89.05965 3.335 0.0128495974 0.0729332198
327.93213 5.808 0.0128308919 -0.0304566554
241.15468 4.688 0.0128495974 0.0615018301
286.17993 9.975 0.0131473175 0.0538950152
80.97482 3.003 0.0131363860 -0.0504116092
230.08427 9.943 0.0131473175 0.0413648493
119.08140 9.653 0.0137611118 0.1169956328
635.06930 10.43 0.0137611118 0.0870591252
379.19346 9.538 0.0137611118 0.1367528961
308.20098 9.244 0.0137611118 0.0383827179
118.06085 1.015 0.0137611118 0.1296979651
173.92615 11.13 0.0137667296 -0.0997267261
548.29046 12.305 0.0140773945 0.1939186256
694.92303 12.344 0.0140773945 0.0977771227
326.23230 10.263 0.0140773945 -0.3826519868
230.98854 11.635 0.0140773945 -0.0809764776
147.11269 2.171 0.0140773945 0.0800135538
190.92843 10.84 0.0140918050 -0.1865792345
196.09682 7.784 0.0144000756 0.0794356015
179.09351 9.273 0.0144000756 0.1445859204
118.05098 0.862 0.0144236361 0.0764518123
432.14178 9.674 0.0147292625 0.0284035080
200.07205 9.032 0.0147292625 0.0929824113
215.17541 7.058 0.0147292625 0.0381414878
330.91568 12.664 0.0154075904 0.0764881381
189.08695 10.311 0.0154075904 0.1108560208
396.45639 11.969 0.0154075904 -0.0411542105
178.08377 9.047 0.0157569530 0.1215669479
266.06696 10.05 0.0158208695 -0.0862776506
