"m.z" "r.t" "p.value" "t.score"
177.14837 10.693 0.1353759766 -0.1154580732
233.00668 11.007 0.1353759766 -0.2099695523
255.82195 4.296 0.1353759766 0.0777332179
277.08920 2.364 0.1353759766 0.0532740486
211.08237 1.037 0.1353759766 0.1440713393
242.98224 6.978 0.1353759766 0.3462093052
187.99651 0.829 0.1353759766 0.1370434316
284.17018 9.876 0.1514282227 -0.3226681263
180.08652 1.003 0.1514282227 0.1843268900
235.07137 9.931 0.1514282227 0.1648238963
189.14840 10.117 0.1514282227 -0.3170038200
180.05942 1.204 0.1514282227 0.1853760724
229.56254 1.202 0.1514282227 0.4960850636
557.34613 12.217 0.1514282227 0.0500695037
294.20602 6.275 0.1514282227 0.0509629828
265.11811 10.779 0.1514282227 0.2993415994
190.92841 8.648 0.1514282227 -0.0552284204
198.09718 1.002 0.1514282227 0.2315930617
186.11247 5.226 0.1514282227 0.0230857941
225.93234 3.726 0.1688232422 -0.0221670760
396.45639 11.969 0.1688232422 0.0910325051
217.06176 9.907 0.1688232422 -0.0630624776
508.35937 12.585 0.1688232422 -0.2469694815
171.09920 7.29 0.1688232422 -0.0348585842
88.03921 2.029 0.1688232422 0.2731776604
414.30011 11.739 0.1688232422 -0.1178754033
181.07165 0.988 0.1688232422 0.0938514060
298.18579 10.238 0.1688232422 -0.1886509490
518.83193 1.289 0.1688232422 -0.1323512260
118.08623 0.915 0.1688232422 0.1821954887
208.09662 10.549 0.1688232422 0.0961973057
217.04941 1.246 0.1688232422 -0.1331186429
205.10695 10.206 0.1688232422 -0.1352326441
231.93170 11.761 0.1688232422 0.0980883838
432.27996 10.695 0.1688232422 -28.1951329106
212.07631 2.342 0.1688232422 0.5473347556
444.99817 11.416 0.1688232422 -0.0089756127
412.86265 1.253 0.1876220703 -0.4956903200
124.00731 0.904 0.1876220703 -0.1573726105
379.14947 11.1 0.1876220703 -0.0923763935
210.06989 1.178 0.1876220703 -0.1549233147
189.95895 3.192 0.1876220703 0.0492579460
445.81506 12.734 0.1876220703 0.0000000000
111.52172 12.498 0.1876220703 -0.0908058785
180.08653 1.783 0.1876220703 0.0859129351
205.08172 2.444 0.1876220703 0.2072922120
778.20494 9.657 0.1876220703 0.1191835862
275.03886 11.955 0.1876220703 0.0585718552
372.25891 11.165 0.1876220703 0.0841997301
100.07559 1.37 0.1876220703 -0.0935465044
78.91870 3.875 0.1876220703 0.1160674025
145.04945 1.0 0.1876220703 0.0953747776
326.70016 9.515 0.1876220703 0.0912457226
175.10759 1.012 0.1876220703 0.1244770590
145.04935 0.994 0.1876220703 0.0953747776
205.06813 0.998 0.1876220703 0.0644784450
242.98246 7.374 0.1876220703 0.2841033937
189.15960 1.36 0.1876220703 0.1865298828
168.12290 3.516 0.1876220703 0.0795385808
108.04423 11.408 0.1876220703 0.0986012696
204.12289 1.12 0.1876220703 -0.2852907542
146.06332 5.783 0.1876220703 -0.2992354741
226.08222 7.649 0.1876220703 0.0466447628
409.06754 1.095 0.1876220703 0.2530274237
159.07629 1.01 0.2077636719 0.0733743089
166.94304 3.234 0.2077636719 0.0846082926
412.19637 8.44 0.2077636719 -0.0310370042
166.08610 7.964 0.2077636719 0.1332776892
243.11284 11.056 0.2077636719 0.1264011020
107.07014 1.305 0.2077636719 -0.1337780817
276.00377 4.139 0.2077636719 0.1048459537
421.16730 12.055 0.2077636719 0.0313208258
299.01967 4.218 0.2077636719 0.3908340478
231.93167 11.489 0.2077636719 0.0792881496
101.02426 1.2 0.2077636719 0.0831877503
203.05259 1.204 0.2077636719 0.1032374673
154.12262 4.195 0.2077636719 0.1508650134
276.11887 5.255 0.2077636719 0.1412529136
480.00681 6.217 0.2077636719 0.2001328268
347.84913 2.085 0.2077636719 -0.2549073333
177.10193 10.234 0.2077636719 0.0289045463
329.08807 11.946 0.2077636719 0.4470842643
189.12341 0.99 0.2077636719 0.4173100587
173.09307 1.007 0.2077636719 0.0997107958
309.18077 10.914 0.2293090820 0.0700847212
344.22801 9.105 0.2293090820 -0.0024010072
166.05314 0.939 0.2293090820 0.2601423346
269.08932 8.607 0.2293090820 -0.0862517873
177.10207 3.9 0.2293090820 -0.0186824437
85.02931 0.991 0.2293090820 0.1527268569
91.05396 9.695 0.2293090820 0.0066334139
141.06581 4.488 0.2293090820 0.3507970373
417.03007 9.815 0.2293090820 -0.0605616067
199.10043 1.206 0.2293090820 0.0177155280
146.11750 0.877 0.2293090820 0.0247950853
440.29200 12.712 0.2293090820 0.0000000000
180.01162 0.852 0.2293090820 0.1361749484
185.03049 9.821 0.2293090820 -0.0389169134
344.22784 9.107 0.2293090820 -0.0054038881
85.02830 0.999 0.2293090820 0.0545137949
186.07591 5.789 0.2293090820 -0.1568974614
168.12286 3.898 0.2293090820 0.1232844530
235.96117 3.8 0.2293090820 -0.0535953317
170.11762 6.354 0.2293090820 0.0474428569
173.09203 1.034 0.2293090820 0.2819419933
261.14441 5.814 0.2293090820 0.2997858793
206.10211 8.266 0.2293090820 0.0654156032
445.07303 5.714 0.2293090820 0.0564763780
315.04161 9.833 0.2293090820 0.0509197494
222.99521 11.996 0.2293090820 -0.0073474590
83.03866 0.637 0.2293090820 -0.0080656782
203.04007 4.18 0.2523803711 0.1144511998
419.14191 9.659 0.2523803711 -0.4666825431
291.20654 9.885 0.2523803711 0.0386333427
118.04970 3.758 0.2523803711 -0.1059454928
132.10186 1.065 0.2523803711 0.1914652661
294.20617 9.687 0.2523803711 -0.1028992930
426.21226 8.517 0.2523803711 0.0260704970
196.09681 9.124 0.2523803711 -0.1233259808
219.96644 7.563 0.2523803711 -0.0387753644
182.98867 11.912 0.2523803711 -0.4183393833
612.85868 0.702 0.2523803711 0.0409434006
694.92303 12.344 0.2523803711 0.1062463269
281.24847 0.429 0.2768554688 0.0238047824
236.22177 12.503 0.2768554688 0.1243743031
151.09639 3.899 0.2768554688 0.1282415008
130.08616 0.963 0.2768554688 0.4955303367
247.07118 11.161 0.2768554688 -0.1004468308
635.06921 9.54 0.2768554688 0.0743071638
130.05081 0.9 0.2768554688 0.2402172838
