"m.z" "r.t" "p.value" "t.score"
193.09712 6.272 0.0565590970 0.2013421916
418.16272 8.633 0.0573491754 0.1759796067
128.03523 4.581 0.0568873484 0.1058655371
182.98610 9.194 0.0568873484 -27.9695894887
146.96100 1.206 0.0593655437 -0.0497443872
242.02522 10.323 0.0593655437 -0.1735170154
256.10980 7.843 0.0597746562 0.2006221310
231.07733 11.943 0.0610669392 0.0802077337
206.10229 7.942 0.0614384480 0.2378167310
80.97482 3.003 0.0636946035 0.0417734536
200.10289 1.337 0.0648811385 -0.1422055638
139.53088 1.201 0.0657662441 -0.1763501309
266.08820 1.001 0.0654977421 0.0943180685
180.01162 0.852 0.0666612786 -0.1622035574
101.07896 2.801 0.0666612786 0.6789517812
353.26603 0.658 0.0703422700 0.1465944784
180.97290 1.07 0.0701902966 0.0971092639
181.05831 4.499 0.0694067374 -0.2912901831
382.34265 11.093 0.0684814469 -0.1077809361
695.42517 12.546 0.0694067374 -0.0785690883
104.03526 0.832 0.0692303362 -0.0541650270
197.15340 12.767 0.0703422700 -0.1277591969
88.04027 1.037 0.0682811857 -0.4000984613
210.13340 6.021 0.0675663201 0.0539091615
264.07714 0.994 0.0701902966 -0.1491737134
172.07175 9.946 0.0684814469 2.5360613581
721.86372 0.651 0.0692303362 0.0583010477
85.02833 1.167 0.0694067374 0.0913731117
100.07559 2.81 0.0712881234 0.4819189688
128.04539 9.945 0.0741883955 0.5876798757
504.99519 10.333 0.0741883955 -0.0830022060
289.06943 3.383 0.0741399480 -0.0268965279
242.13058 8.916 0.0751763199 28.1095036003
117.06976 7.935 0.0751763199 -0.0505411990
175.04773 9.931 0.0751763199 0.0941811576
316.94798 0.643 0.0751552416 0.1070064977
245.16055 5.096 0.0741883955 -0.1803387737
290.13863 10.97 0.0751763199 -0.2423254072
353.16799 1.006 0.0751552416 -0.1220130512
229.56251 1.002 0.0761749595 0.0317111902
390.87042 6.254 0.0761818592 -1.8810791125
396.45639 11.969 0.0761749595 -0.1145825007
215.17541 7.058 0.0771843934 -0.2276810899
175.11892 1.026 0.0782047007 -0.1075687715
258.15450 8.641 0.0792359608 0.3576410301
160.13321 5.706 0.0802782528 -0.3409516606
102.95674 5.952 0.0804032894 0.1282126074
416.37491 11.688 0.0825841862 -0.0773360194
160.93532 9.172 0.0825841862 -0.0553276096
204.12289 1.12 0.0823962499 0.0849214846
239.09126 11.735 0.0834721137 -0.0515814716
428.05961 8.554 0.0845593267 -0.6241621114
200.54568 1.004 0.0845593267 -0.1961161968
120.06550 0.875 0.0856579683 -0.1478305945
146.93846 9.294 0.0859451979 0.1023988290
162.83902 11.979 0.0870897910 -0.3971703984
289.06771 9.654 0.0870897910 -0.5451117170
324.09111 12.039 0.0882466557 0.0749976253
329.08807 11.946 0.0882466557 0.2587982409
188.93295 2.197 0.0882466557 0.1100596029
354.93174 12.592 0.0890232579 0.1194001928
239.12775 12.444 0.0901684070 -0.1336150398
279.11598 10.313 0.0901684070 -0.0808268533
285.97708 9.15 0.0905975446 0.7967579200
210.13344 8.407 0.0913253810 0.0622026505
153.06584 9.4 0.0913253810 0.0687456181
336.85849 10.106 0.0917917408 0.2288617266
258.11248 9.938 0.0924942592 0.2124580572
264.19561 6.634 0.0924942592 -0.0806196383
145.06186 0.91 0.0929985528 0.0797800098
232.93500 9.648 0.0942180667 0.1128459081
302.23231 9.527 0.0948680440 0.2829820301
106.04982 0.84 0.0972903932 -0.1327447808
83.03560 0.578 0.0985199764 0.0329174886
228.07861 8.707 0.0985199764 1.0752868042
525.28825 10.405 0.0985199764 -0.0343892028
691.06024 9.046 0.1005091620 -0.1013691520
245.07683 8.42 0.1010163531 -0.0638554956
195.12266 6.237 0.1010163531 0.0249939758
256.01510 9.976 0.1022833034 -0.0976373105
129.93629 10.623 0.1018066846 0.1404227645
290.13862 11.042 0.1022833034 -0.3422012510
793.36467 9.087 0.1035628660 -0.1479315978
432.04721 8.318 0.1048551190 0.3467395391
132.07667 1.015 0.1048551190 -0.0874247144
422.92822 10.675 0.1061601402 0.1394070871
785.50444 12.594 0.1061601402 -0.0895283892
308.18542 9.698 0.1061601402 -0.0710760240
170.15375 8.756 0.1088087981 -0.0335468453
307.11092 12.054 0.1115094591 -0.3092351288
151.06264 11.301 0.1115094591 0.1526683828
305.14947 10.889 0.1128794835 -0.1055127810
294.20617 9.687 0.1142627395 -0.1169230875
258.91571 10.016 0.1140930320 0.1278269035
231.08377 4.726 0.1156593036 -0.4463668984
272.95899 0.639 0.1155273500 0.0886610660
302.01923 4.916 0.1156593036 -0.2222660220
113.03078 1.938 0.1170692519 0.3017014118
231.06209 9.352 0.1184384867 29.8148960773
188.94906 1.465 0.1184384867 0.0964599533
382.14517 12.078 0.1199154701 0.0990216287
386.29016 12.02 0.1213801606 -0.0079073424
209.83365 4.953 0.1214068397 0.1298328208
159.05110 3.693 0.1228444027 0.2694018655
113.03080 1.937 0.1228444027 0.3025471408
262.18017 8.577 0.1243224061 -0.0813504501
130.06211 1.029 0.1244330631 -0.1525348235
212.07631 2.342 0.1243224061 -0.1007155006
276.11887 5.255 0.1243224061 0.0487760428
437.23540 10.424 0.1288397268 0.2079842876
271.18060 10.852 0.1288397268 0.2004261533
282.11969 8.251 0.1288397268 -0.0577353671
189.13456 6.238 0.1288397268 -0.0085479380
331.17529 11.712 0.1288397268 -0.0988392918
248.96050 0.661 0.1306617110 0.0916701038
290.15961 6.066 0.1303735166 0.3796299342
299.01967 4.218 0.1334835602 -0.2798175012
405.01419 1.275 0.1322560487 -0.0882527383
698.16849 9.637 0.1334835602 0.1455249193
667.32529 0.715 0.1319214369 0.1826230521
79.51944 1.507 0.1334835602 -0.0562230997
379.28156 0.626 0.1334835602 0.0840643483
91.50454 9.41 0.1382558706 -0.1105790263
107.04896 8.69 0.1382558706 -0.0325187425
146.93845 2.351 0.1421404149 0.1163546226
203.04026 4.626 0.1448221392 -0.2656435083
370.07339 6.623 0.1448221392 -0.1508664196
178.09029 4.179 0.1481936173 -0.0422169657
258.12554 8.709 0.1481936173 0.0655049259
465.12645 12.602 0.1516247262 -0.2152208108
439.28392 12.663 0.1516247262 -0.6440415510
435.19839 11.83 0.1508027221 0.0661813596
187.99651 0.829 0.1525824871 -0.0658995446
345.07272 11.44 0.1525824871 0.1998228133
189.12329 3.624 0.1533628116 0.1590018373
141.06581 4.488 0.1551160072 -0.2586218216
333.14431 9.911 0.1551160072 -0.0932124461
231.93167 11.489 0.1543781916 0.0422493402
612.88161 0.614 0.1551160072 0.0285209173
111.52172 12.498 0.1568843792 0.0530217699
427.09502 6.181 0.1586679934 -0.2307433278
127.05112 0.93 0.1617218421 0.0222121149
170.11762 6.354 0.1604669151 -0.3333113741
173.92616 11.435 0.1598616624 0.0681561413
477.00025 10.29 0.1622812090 -0.0442208569
89.05965 3.335 0.1622812090 -0.0475570547
145.08582 10.901 0.1622812090 -1.2173222214
243.11284 11.056 0.1604669151 0.2667452159
255.82207 3.971 0.1617218421 0.0643915747
307.24774 12.579 0.1641109392 -0.1345674256
198.04960 1.023 0.1674004282 -0.1701785992
321.89737 5.269 0.1654911562 -0.0545248773
188.94916 1.43 0.1654911562 0.0920019332
156.96584 6.254 0.1641109392 -0.0177401838
197.06686 8.384 0.1659561692 -0.3084008448
150.05492 9.579 0.1678169619 0.0624117658
278.17495 7.936 0.1678169619 0.0321437281
226.95144 0.643 0.1678169619 0.0663184799
689.95621 12.574 0.1659561692 0.1023268801
260.16772 11.756 0.1678169619 -0.1798015719
219.19531 12.438 0.1696933796 0.3028268063
143.10651 6.511 0.1696933796 0.1388055136
179.05607 7.974 0.1712685413 0.3566746009
195.99212 3.004 0.1712685413 0.0740679376
397.11301 1.167 0.1734933360 -0.0631656583
145.04935 0.994 0.1754169960 -0.1131085390
145.04945 1.0 0.1754169960 -0.1131085390
278.19036 9.315 0.1773565237 -0.3049460740
296.20090 9.244 0.1773565237 -0.3026842992
186.11247 5.226 0.1793119782 -0.3024729448
223.98822 12.487 0.1812834177 -0.2470702508
117.09095 7.027 0.1852744815 -0.0311260858
179.09099 9.09 0.1852744815 0.0596020260
508.35937 12.585 0.1832708998 0.2170686356
85.02830 0.999 0.1852744815 -0.0677217721
98.98413 2.329 0.1852744815 -0.0775169877
81.52054 0.787 0.1852744815 0.0821964675
247.03088 1.446 0.1874115211 0.1667917773
295.07913 5.605 0.1874115211 -0.1206761297
612.85868 0.702 0.1895058707 -0.0363397886
384.11905 1.015 0.1893301676 -0.0666745168
176.12800 11.055 0.1893301676 0.7280108207
130.08616 0.963 0.1913823821 -0.1944213824
320.13331 1.017 0.1913823821 0.0960473360
440.22751 8.348 0.1913823821 0.4240573518
227.89438 8.954 0.1916174180 0.0859877135
269.08932 8.607 0.1934509164 -0.1032770008
250.17998 6.152 0.1934509164 -0.0424243013
180.06532 8.396 0.1955358237 0.1188587383
414.30011 11.739 0.1955358237 -0.0449404788
374.59629 1.031 0.1955358237 0.1449881639
173.09307 1.007 0.1958923386 -0.1246859966
288.21670 9.624 0.1976371562 0.0129502998
642.31799 0.711 0.1976371562 0.0295986535
267.84787 4.643 0.1980558263 -0.0427070975
209.13823 7.93 0.1976371562 0.0393041785
159.07629 1.01 0.1997549656 -0.0377002331
259.09244 5.411 0.1997549656 0.1534564041
178.08377 9.047 0.1997549656 0.0572771202
173.92615 11.13 0.2024351359 -0.0007899889
211.10753 8.605 0.2040402170 0.2717113496
426.21209 8.442 0.2040402170 -0.0688164942
440.29200 12.712 0.2040402170 -0.7973462646
307.85583 8.541 0.2046510668 0.0776584521
137.04564 10.098 0.2062077581 0.0157386347
447.89196 1.202 0.2062077581 0.0539588143
101.01674 5.642 0.2062077581 -0.0005110078
487.28036 11.49 0.2083919741 -0.1038529806
233.07664 7.143 0.2083919741 -0.1022531482
255.82197 4.751 0.2114045980 0.1054738674
551.22772 8.55 0.2105929122 0.1033301849
349.60466 1.028 0.2105929122 -0.0764170662
174.12357 5.985 0.2105929122 0.1277314207
231.93157 9.376 0.2114045980 0.0575989996
309.18077 10.914 0.2128106192 -0.0839366938
522.20241 6.584 0.2150451404 0.1765982894
257.11322 8.472 0.2150451404 0.0969329928
160.07973 4.375 0.2150451404 -0.2099934864
780.21934 9.608 0.2150451404 0.0469771831
196.14204 0.68 0.2172965208 0.0353949581
412.19637 8.44 0.2172965208 -0.0692704198
294.20602 6.275 0.2195648041 -0.0418876551
217.04941 1.246 0.2195648041 -0.0721392390
711.06927 2.468 0.2195648041 0.3481016560
134.89444 9.219 0.2183178014 -0.0246270972
275.05621 0.754 0.2230159565 -0.0168050319
487.30560 11.514 0.2230159565 -0.0750132069
97.02831 0.999 0.2241522502 -0.1293250147
