"m.z" "r.t" "p.value" "t.score"
71.06032 9.925 0.2887139389 0.2430292389
272.95899 0.639 0.2887139389 0.0220365128
241.15468 4.688 0.2887139389 0.1688879456
199.03354 0.882 0.2887139389 -0.1353466249
308.18542 9.698 0.2887139389 -0.1294597271
116.92850 11.957 0.2887139389 -0.1678907756
259.09244 5.411 0.2887139389 0.2001293634
549.21370 9.63 0.2887139389 0.0000000000
428.05961 8.554 0.2887139389 -0.1947979503
279.17010 9.088 0.2887139389 0.0971206322
173.09307 1.007 0.2887139389 -0.0474055551
102.95672 6.736 0.2887139389 0.0777739028
306.08103 11.419 0.2887139389 0.1713669215
582.15784 9.692 0.2887139389 0.1560893154
176.12802 0.894 0.2887139389 -0.3937858380
194.92729 4.977 0.2887139389 0.2734350929
427.21881 10.726 0.2887139389 0.0883077929
90.50687 7.619 0.3117289962 -0.0904634481
185.03049 9.821 0.3117289962 -0.0093069152
209.06660 1.251 0.3117289962 -0.4425556853
96.04426 4.377 0.3117289962 0.3856489342
127.03890 1.207 0.3117289962 -0.0459616376
386.29016 12.02 0.3117289962 -0.0162406019
398.32649 11.304 0.3117289962 0.4799277336
146.11750 0.877 0.3117289962 -0.0918810528
118.05098 0.862 0.3117289962 -0.1733543151
264.09794 10.479 0.3117289962 0.1445131660
379.97192 3.482 0.3117289962 -0.0287286590
287.07730 9.604 0.3117289962 0.1746254826
265.15854 9.744 0.3117289962 0.1527078792
258.15462 8.299 0.3117289962 -0.0082718655
434.87184 1.655 0.3117289962 1.2810610031
416.37491 11.688 0.3117289962 0.0786598753
178.05854 1.363 0.3117289962 0.2488359570
141.01566 3.755 0.3117289962 0.3630923581
231.07733 11.943 0.3117289962 -0.0211338074
302.01923 4.916 0.3117289962 -0.2327082015
101.01674 5.642 0.3117289962 0.1701609378
161.09203 4.717 0.3117289962 -0.1625993995
89.05968 2.623 0.3359218519 -0.0635682828
183.09899 6.515 0.3359218519 0.2686088299
524.15241 10.436 0.3359218519 0.1031173986
698.16820 9.398 0.3359218519 0.1151867297
294.20602 6.275 0.3359218519 -0.0247843163
385.90170 1.566 0.3359218519 0.3053304611
149.11722 7.029 0.3359218519 0.0137441696
98.98413 2.329 0.3359218519 0.0191920341
132.10186 1.065 0.3359218519 0.1374130438
632.05529 1.0 0.3359218519 -0.1327477193
165.11209 5.944 0.3359218519 0.0448273986
255.04659 1.162 0.3359218519 0.4325111538
518.83193 1.289 0.3359218519 0.3518196187
257.02774 4.803 0.3359218519 27.9666652311
276.19543 8.459 0.3359218519 0.0501396034
261.14441 5.814 0.3359218519 0.2067380419
659.33848 0.69 0.3359218519 -0.0956360311
129.06569 0.987 0.3359218519 0.2096028344
131.54204 0.971 0.3359218519 0.2030979606
486.24869 9.759 0.3359218519 0.0708908331
104.07053 0.875 0.3359218519 0.0525677522
87.00860 1.205 0.3359218519 -0.0730941222
101.07077 0.99 0.3612909419 0.1868693200
522.08875 9.141 0.3612909419 0.0402120577
569.31421 11.238 0.3612909419 -0.0313884230
206.02797 12.026 0.3612909419 -0.1516489623
667.32529 0.715 0.3612909419 -0.1849361880
454.24306 9.525 0.3612909419 0.0530481948
437.29077 11.98 0.3612909419 0.0533199908
310.17598 10.833 0.3612909419 0.8710370358
133.10515 1.114 0.3612909419 0.1827528450
200.07205 9.032 0.3612909419 -0.1111732936
81.52049 1.948 0.3612909419 0.0959390162
126.97134 0.92 0.3612909419 0.0966810452
105.01920 1.397 0.3612909419 0.1495083098
166.05314 0.939 0.3612909419 0.1120962191
635.06932 10.199 0.3612909419 0.0559518413
111.02000 9.054 0.3612909419 -0.0699086363
132.03019 2.166 0.3612909419 -0.2102965864
